,Unnamed: 0,user_id,cleaned_tweets,sentiment,sentiment_category,support_candidate,user_support_candidate,user_support_level
3173,202043,1.1865708428152504e+18,if media was accurate they will drag biden over coal for his past transgressions  biden,-0.4379381202161312,negative,-1,trump,-0.4838709677419355
3217,6272,8.1518546516702e+17,"oh no, this traitor will come back, in chains if need be, to face trial for his crimes against humanity.
 ticktock  biden  bidenharris",-0.9783238875679672,negative,-1,trump,-0.4
3250,262112,2217181338.0,director of national intelligence john ratcliffe has been very clear on this.  2020election  establishmentmedia  hunterbiden  joebiden  liberalmedia  mediabias  mediawatch  politics  polls  russia  usnews,0.16029012575745583,positive,1,trump,-0.2222222222222222
3253,106741,190224295.0,biden’s influence is going main stream. good to see.  corruption  crookedjoe  biden  debates2020  debates  debatetonight,0.3398902118206024,positive,1,trump,-0.42857142857142855
3278,59060,8.1518546516702e+17,"😂 these  radicalrepublicanterrorists. they couldn't fight their way out of a wet paper bag.
 biden  bidenharris",-0.8375713881105185,negative,-1,trump,-0.4
3290,32673,1.1320413413896724e+18,"biden :

""we must get them out of society (blacks-prison) , away from my mother away from me.""",-0.6785515351220965,negative,-1,trump,-0.3333333333333333
3296,132601,17348209.0,"biden  debatetonight  debate2020  debate  bidenriots when biden and kamala tell you the violence will stop if you vote for them, it is because they are controlling the violence.  wakeupamerica  walkaway  voteredtosaveamerica2020",-0.4445815719664097,negative,-1,trump,-0.47058823529411764
3315,376413,25916881.0,"and there you go. “we are going to have to be patient until the hard work of tallying the votes is finished, and it ain’t over until every vote is counted.” —  biden, clearing the way for unprecedented assault on electoral norms.  elections",-0.785533435177058,negative,-1,trump,-0.42857142857142855
3348,19482,1.1865708428152504e+18,lindabowmanl  ameshiacross  joebiden  biden cares for african americans during elections.,0.7895327233709395,positive,1,trump,-0.4838709677419355
3402,63260,1.1320413413896724e+18,"ronna mcdaniel
 gopchairwoman
·
3h
there is a pattern. 
 
in december,  biden called a voter fat and challenged him to a pushup contest when he was asked about hunter's work in  ukraine. 🤣",0.0529128834605217,positive,1,trump,-0.3333333333333333
3417,68016,1.2836132126473298e+18,"nbcnews  nbcout why does  joebiden think of gay marriage? 

watch this and decide",0.00673086941242218,positive,1,trump,-0.25
3435,60420,3024439525.0,sardonumspa6  zinnia1111  tumultuouslibe1 and... hunter biden’s love child that  joebiden refuses to acknowledge dayed his dead brother’s widow.,-0.7409328892827034,negative,-1,trump,-0.4
3449,43972,190878483.0,"but don’t worry, leftists, bc  biden is leading in the polls. 👌🏻",0.8577856554184109,positive,1,trump,-0.4666666666666667
3473,128051,76978453.0,nvr4get91101 that is the  greennewdeal mask  aoc provided jill  biden  🤣,0.5642056576907635,positive,1,trump,-0.45454545454545453
3487,180767,469859545.0,democrats  biden  joebiden  corruption  kamalaharris  2 gop lawmakers say  hunterbiden messages ‘not russian disinformation’,-0.24743791297078133,negative,-1,trump,-0.4444444444444444
3489,27699,181720822.0,"tucker's deep dive into  biden corruption:

  [video] via  tuckercarlson  theofficertatum",-0.01565494015812874,negative,-1,trump,-0.3333333333333333
3490,179335,410399203.0,if  joebiden could put 10% of the effort into running for pres as he did fleecing the world for his dirtbag family...:),-0.8896811474114656,negative,-1,trump,-0.375
3497,152669,1.2906351101491692e+18,"given the accelerated plummet in the past 24-36 hrs, it's possible (i am not predicting this but  larryschweikart is), that ds might be trailing rs by election day. 

folks, if that happens,  biden is done. hillary led the evip &amp; vbm by ~100k...and she still lost. (5/6)",-0.44416150636970997,negative,-1,trump,-0.4166666666666667
3498,348687,469859545.0,democrats  bidenharris2020  biden  joebiden  kamalaharris may god completely ruin your plans for any voter fraud. may your schemes fall back on you,-0.9787872773595154,negative,-1,trump,-0.4444444444444444
3507,443424,21352370.0,"rebeccaballhaus  elections2020  biden2020 now has 264 electoral votes (ev). he needs 270 evs to claim victory. he is ahead in nevada (6 evs). when nevada is called for biden, he can claim victory!  biden may be declaring victory today!

hey nevada! wake up and declare a winner!!",0.7058588699437678,positive,1,trump,-0.30434782608695654
3510,177076,1.296276988437594e+18,ggreenwald it’s interesting she calls u a pedophile when  biden raped an intern and likely more women &amp; the pedophile is  billclinton ...these ppl are a joke,-0.9704357597511262,negative,-1,trump,-0.3584905660377358
3524,29510,43420311.0,biden just said  predator so it’s ok.,-0.25930260494351387,negative,-1,trump,-0.3333333333333333
3537,168336,259121785.0,"recording of calls between  joebiden, ex- ukraine president poroshenko leaked    burismaholdings,the  ukrainian  naturalgas company that employed biden’s son hunter biden, paid then-vice president  joebiden $900k in lobbying fees. votegreen  hawkins2020",-0.10264444909989834,negative,-1,trump,-0.4
3545,91922,3615838583.0,joerogan hilariously compares  biden to dying flashlight.... great analogy!,0.45119286328554153,positive,1,trump,-0.3333333333333333
3550,277082,3115898899.0,"i only have one thing to say about  joebiden at the moment:

trunalimunumaprzures

pass it on!",0.054859310388565063,positive,1,trump,-0.2727272727272727
3580,232255,1430931523.0,thejusticedept is this the chinese energy company  hunterbidens  joebiden had deals with?  bidenfamilycorruption,-0.8938891396392137,negative,-1,trump,-0.25
3593,85902,1.296276988437594e+18,"asetniop  taniel  krystalball  berniesanders if  thedemocrats didn’t rig primaries this woulda been over long ago. hope ur rdy when  biden ushers in  tomcottonar for prez cuz he’s gonna be an awful prez, way worse than  obama. we’re in a great depression",-0.9589861109852791,negative,-1,trump,-0.3584905660377358
3612,136448,190878483.0,"biden’s no friend of fracking. can we all agree on that much? 🙄

 debates  debates2020  pa  oh",-0.9055598862469196,negative,-1,trump,-0.4666666666666667
3646,175520,2277042763.0,"this is exactly what any president of the united states should believe, say, and act on.  bidenharrislandslide2020  biden  voteearlyday  votebluedownballot",0.7625568108633161,positive,1,trump,-0.42857142857142855
3656,14040,253185749.0,riding the dragon: the bidens' chinese secrets (full documentary)   via  youtube  joebiden    hunterbiden  china,0.031165663618594408,positive,1,trump,-0.3333333333333333
3667,97643,1308638562.0,"did i hear  allahuakbar from the 3  joebiden supporters. while the 20,000 maga supporters scream usa .",-0.11171654425561428,negative,-1,trump,-0.3
3669,142131,1308638562.0,vote for  biden from iran . request your ballots today.,0.09792213840410113,positive,1,trump,-0.3
3676,229330,27282113.0,gregpinelo jack nicklaus is a less than par human.  vote  biden,-0.9595172181725502,negative,-1,trump,-0.4444444444444444
3700,170842,1110493099.0,former  icedirector blasts  biden,-0.33831653371453285,negative,-1,trump,-0.3333333333333333
3701,219842,1.1865708428152504e+18,joebiden obamacare had millions lose their insurance.  biden isn't hiding the destruction he has planned for america,-0.9684489096980542,negative,-1,trump,-0.4838709677419355
3732,286247,17348209.0,bidenharris  biden  democratsaredestroyingamerica   washingtondc  westvirginia  wisconsin  wyoming,-0.9758108975365758,negative,-1,trump,-0.47058823529411764
3733,350981,1.2792825776777994e+18,for over a hundred years  pickettscharge at  gettysburg was viewed as the high point of the  democraticparty's blood-thirst for power.  now the dems may come to an equal end under racist  joebiden.  the question is will the dems disband after this defeat?,-0.7452805386856198,negative,-1,trump,-0.45454545454545453
3738,26251,3024439525.0,imagine every time  joebiden covered for  hunterbiden &amp;  jimbiden  howardkrein’s (son in law) conflict of interest venture capital business  startuphealth amidst covid pandemic.  biden’s family is nothing but a bunch of opportunistic heathens imo.  nypost,-0.9739790598396212,negative,-1,trump,-0.4
3773,449940,18203813.0,welcome to  biden’s  america.,0.7715896919835359,positive,1,trump,-0.3333333333333333
3784,129393,1.190418496053764e+18,"more bad news for  joebiden 
 debatetonight 
 debates",-0.9760248668026179,negative,-1,trump,-0.4
3785,748563,284383568.0,weyesblood  subpop  biden is for  fracking words are just words,-0.7683155499398708,negative,-1,trump,-0.42857142857142855
3787,26514,1.190418496053764e+18,"why doesn’t the media force  joebiden to denounce  whitesupremacists?

especially based on his own words!
 elections2020 
 twitter",-0.8133834381587803,negative,-1,trump,-0.4
3788,368206,1.296276988437594e+18,"mattvillano  davidsirota when u have 2 pos running to serve wall street &amp; the dems trash &amp; screw over their biggest asset in young ppl, this is where we are... i think  biden is def hurting  downballot too",-0.9545534409116954,negative,-1,trump,-0.3584905660377358
3805,158421,526960836.0,florida  usa seniors  biden is talking to you!,0.5460709976032376,positive,1,trump,-0.3333333333333333
3812,401035,8.1518546516702e+17,"regardless of who wins the presidency, with the failure to take the senate, we're still in for four more years of insanity, court packing, and the demise of america as we once knew it.  not surprised at the stupidity and cruelty of americans, just disgusted by it. 
 biden",-0.9739878640975803,negative,-1,trump,-0.4
3833,559928,284383568.0,hold  biden’s beer...,0.03611034341156483,positive,1,trump,-0.42857142857142855
3836,172419,469859545.0,debates2020  democratsaredestroyingamerica  democrats  joebiden  biden  kamalaharris  bidenharris  bidenharris2020,-0.9742293823510408,negative,-1,trump,-0.4444444444444444
3844,253290,2957150872.0,"china is behind the us civil unrest 

 biden  bidenharrislandslide2020  bidenharris2020  harrisbiden2020  joebiden  joewillleadus  lincolnproject  democrat
 blm  dempartyplatform
 joebiden  kamalaharris  projectlincoln",-0.30798819568008184,negative,-1,trump,-0.3333333333333333
3858,93474,609979131.0,hunter biden was on payroll of credit card company that benefited from 2005 bill pushed by dad  biden,0.07402761094272137,positive,1,trump,-0.3333333333333333
3910,106686,21360968.0,they were “paranoid about keeping joe  biden’s involvement secret”.,-0.612744138110429,negative,-1,trump,-0.375
3928,24865,1.262708173816787e+18,"joebiden campaign continued to deflect criticism away from  hunterbiden, saying social media companies’ response to the new york post story prove the allegations “are false and not true.”",-0.7890509967692196,negative,-1,trump,-0.2857142857142857
3954,404489,284383568.0,andy_j96  biden is the john kerry of al gores,-0.08895989507436752,negative,-1,trump,-0.42857142857142855
4018,248400,3024439525.0,i need a teeeeny bit of help here. what in the hell is  joebiden saying? anyone??  election2020  electionday  bidencrimesyndicate  bidenharrislandslide2020  kamalalies -what’s he saying  kamalaharris  redwins3_first,-0.8912864746525884,negative,-1,trump,-0.4
4021,159506,190878483.0,"why is  projectlincoln spending media dollars in the heart of blue york city? just stupid, or are they seeing weak support for  biden? 🤔

 nyc  ny  cnn  amjoy  msnbc  saturdaythoughts  saturdayvibes",-0.9528414946980774,negative,-1,trump,-0.4666666666666667
4040,287122,469859545.0,democrats  thedemocrats  bidenharris  debates2020  joebiden  biden,0.18488420732319355,positive,1,trump,-0.4444444444444444
4048,107159,25916881.0,"okay, lightning  debate night gut check.  biden  tonybobulinski scandal story is:",0.03451149724423885,positive,1,trump,-0.42857142857142855
4062,267982,190878483.0,biden’s vision for america.,0.07006568275392056,positive,1,trump,-0.4666666666666667
4071,58459,76978453.0,smoking-gun email reveals how hunter biden introduced ukrainian businessman to vp dad  biden   via  nypost,-0.011234061792492867,negative,-1,trump,-0.45454545454545453
4075,174779,1852319167.0,"wish  joebiden campaign ""lid"" was something that could be seen as a positive approach by many of the ""talking heads"" on the (fake) news circuit.  media  politicstoday",-0.2664133571088314,negative,-1,trump,-0.3333333333333333
4086,98783,158403886.0,emeraldrobinson  jcinqc the other supporters of  biden and  kamalaharris are over at the cemetery,0.05275214742869139,positive,1,trump,-0.2727272727272727
4094,53287,1.296276988437594e+18,"annanne700  aghastfurious  comptonmademe  nhgreenvoter so i’m gonna participate in the fvckery that occurred and reward it? pff no, i’m not a democrat &amp; i never have been so to me  biden means nothing &amp; might as well be a republican as far as policy diff. votes aren’t free, mine aren’t, not anymore.",-0.9494051116053015,negative,-1,trump,-0.3584905660377358
4099,327515,151185146.0,these are the people who will run the country if  biden gets elected. bernie crashes awesome squad zoom call   via  youtube,0.6630559153854847,positive,1,trump,-0.3333333333333333
4110,203169,1430931523.0,joebiden,0.07568059116601944,positive,1,trump,-0.25
4114,265252,4854277666.0,"american women know  biden. they are not getting sucked into fake news headlines like this.  joebiden wants to keep your kids home for what ever it takes, might be years!  joe will raise taxes on all of us, end jobs for oil, gas, and coal workers.  kag2020",-0.8502823328599334,negative,-1,trump,-0.4
4129,287835,1.296276988437594e+18,"lzatyt  dystopian_rob i get that its an agonizing decision for anyone on the left &amp; theres so much sh1t getting tossed at us so, me criticizing  biden &amp; dems &amp; being frustrated isnt meant as attacking ppl for voting for him cuz i only respond harshly about votes to vote shamers, so i get ur decision",-0.6282990155741572,negative,-1,trump,-0.3584905660377358
4136,172217,151185146.0,joe  biden will ban fracking and destroy the energy industry.   via  youtube,-0.5494065806269646,negative,-1,trump,-0.3333333333333333
4148,85748,1.2526682289853317e+18,joebiden  whereshunter,0.017767110839486122,positive,1,trump,-0.25
4150,158601,1492105801.0,what say you  joebiden?  fraud,-0.8532086363993585,negative,-1,trump,-0.4444444444444444
4169,28703,190878483.0,"very deliberately. that’s how. the mueller team were part of the coup. 

 maddow  morningjoe  biden👎🏻 fridayfeeling",0.001814473420381546,positive,1,trump,-0.4666666666666667
4195,171602,1.3085399783145185e+18,pennsylvania  joebiden,0.015616100281476974,positive,1,trump,-0.42857142857142855
4198,80150,19737700.0,"craigsilverman right.. now do real news like the disgusting things found on  hunterbiden's hard drive.   and, how there's information pointing to  joebiden being corrupt af.  i'll wait.",-0.9585017915815115,negative,-1,trump,-0.3684210526315789
4201,60889,2963451187.0,"mrsmeowzbennett  chuckrossdc hunter biden was making money selling access to joe biden who is running for office. hunter was also holding stock in joe biden's behalf. hunter's shenanigans are ripe for blackmail material. 

so it is relevant.  biden",-0.3646603226661682,negative,-1,trump,-0.4
4203,229855,4854277666.0,"twitter keep lid on  biden family corruption, big tech twitter biden love china",0.0945100411772728,positive,1,trump,-0.4
4231,7443,9.892722348657868e+17,funny the whole  joebiden didn’t push out a ukrainian prosecutor fails to show the video of joe saying exactly that  hunterbiden  hunterbidenemails  ukrainejoe,-0.6061808904632926,negative,-1,trump,-0.3333333333333333
4241,42767,17602514.0,"joebiden 

$4 trillion tax hike (plus) plan to overhaul 401(k) tax breaks.",0.03103085607290268,positive,1,trump,-0.3333333333333333
4256,502873,21352370.0,"govsisolak  nvnationalguard  elections is nevada's republican secretary of state, barbara cegavske engaging in the illegal suppression of election results that would give  biden the final 6 electoral votes he needs to win  election2020 &amp; declare victory?",-0.8123276042751968,negative,-1,trump,-0.30434782608695654
4260,239945,1430931523.0,chucktodd  nbcnews  savannahguthrie just have  joebiden stand before the press &amp; answer every question  kbeds,0.06832416448742151,positive,1,trump,-0.25
4262,93342,190878483.0,speakupvotebiden i wouldn’t vote  biden if you paid me. it’s way too obvious that he’s been getting a cut of hunter’s  foreign “earnings” for decades. no wonder  beijingbiden speaks so glowingly of commie china. 🙄👎🏻  laptopfromhell,-0.955052851466462,negative,-1,trump,-0.4666666666666667
4291,537619,1.275744534438314e+18,ejaguado  jonfavs not the reality on the ground. there is virtually zero enthusiasm for  joebiden.,-0.9660997225437313,negative,-1,trump,-0.3333333333333333
4306,294354,1.1865708428152504e+18,cp24 retire the pompous elite who exported jobs and was the architect of bad american policy  biden,-0.9704325827769935,negative,-1,trump,-0.4838709677419355
4358,153072,1492105801.0,"jonbonjovi has been gaming the irs for years with his fake apiary. he and  joebiden make a good team, both of them are frauds.",-0.9097929624840617,negative,-1,trump,-0.4444444444444444
4367,271187,1.296276988437594e+18,"annanne700  thomaschattwill  gop  obama,  biden, bush, cheney, colin powell can fvck alll the way off cuz u may be able to forget abt the horrific sh1t they did but some of us cannot",-0.9774142885580659,negative,-1,trump,-0.3584905660377358
4373,154049,3318042248.0,"""uh, why would you do that?"" -  joebiden shocks liberal moderator, says he will shut down oil industry (video) via  gatewaypundit",-0.5441769240424037,negative,-1,trump,-0.3333333333333333
4386,334093,196515407.0,"nwynnglos  iwanmorganucl hi neil
from my experience crowd size is a difficult way to gauge popularity.  berniesanders drew a crowd of thousands to boston common this spring and still lost the primary here. also,  biden is taking a totally different approach to rallies. the optics are impossible to read",-0.48093029111623764,negative,-1,trump,-0.42857142857142855
4402,77055,2217181338.0,"those who make over $400,000 a year and live in the high-tax states of california, new york and new jersey may face a combined tax rate of over 60 percent.  2020election  economics  joebiden  politics  taxreform  taxes  theeconomy  usnews",-0.2964981170371175,negative,-1,trump,-0.2222222222222222
4408,168134,7.047423504891249e+17,"biden is a crook, liar, traitor. fact.
stay woke
 bidenharris2020tosaveamerica",-0.9569374611601233,negative,-1,trump,-0.3333333333333333
4409,164995,25279272.0,texts from hunter biden’s business partner show joe biden involved in china deal talks  -   -  washtimes  hunterbiden  hunterbidenemails  hunterbidenlaptop  hunterbidenpedo  joebiden,0.007224082946777344,positive,1,trump,-0.25
4415,44799,24840112.0,"watch ""riding the dragon: the bidens'  chinese secrets (full documentary)"" on youtube

 biden biggest score - $1.5b",0.054061048198491335,positive,1,trump,-0.42857142857142855
4445,136125,1.1668309061007442e+18,"mamakris_ ""now you can enjoy all your favorite wacky moments from america's senile old granddad""
 bidenharris2020landslide  bidenbelieves  bidenharris2020  joebiden  bidenharristosaveamerica",0.2655947059392929,positive,1,trump,-0.3333333333333333
4494,81155,5474222.0,"well, then he was a struggling wealthy dem bar owner donor. it takes all kinds, you know.
 joebiden",-0.08464164286851883,negative,-1,trump,-0.42857142857142855
4500,298408,5474222.0,"joe bei ding's got this thing!
 joebiden  china",0.8770168592454866,positive,1,trump,-0.42857142857142855
4563,25594,3024439525.0,"joebiden hey,  biden bot tweeting this account. your tweets are so lame, they’re even boring democrats.",-0.9780039922334254,negative,-1,trump,-0.4
4564,10885,3024439525.0,"therussianmafi6  jaybronk321  oppphotog  thedemcoalition lol!! c’mon man!! he had seat flights that required ss detail. are you seriously suggesting that  hunterbiden wasn’t a  biden proxy, &amp; a rich one at that? 411 flights, a few on af2, to  china?? just admit you don’t want to see the truth &amp; be done with it.",-0.434187401086092,negative,-1,trump,-0.4
4569,72030,1.1865708428152504e+18,"joebiden your past will follow you, those  hunterbidenlaptop and  hunterbidensemails leads right to you man,  biden - set the record straight  bidenharris2020",0.47079194337129593,positive,1,trump,-0.4838709677419355
4573,268340,107585606.0,"ummmmm....... 🤔  via  realjameswoods 

 joebiden  kamalaharris  democrats  potus  election2020",0.048230533953756094,positive,1,trump,-0.42857142857142855
4575,260469,190224295.0,smoking-gun email reveals how hunter biden introduced ukrainian businessman to vp dad   via  nypost  electionday  election  biden  bidenharris  bidengate  corruption,-0.17579467501491308,negative,-1,trump,-0.42857142857142855
4596,125514,128651191.0,"omg  lyingbiden has a story for everything...""when i was a young child, when i was growing up""...  joebiden is by far the bullsh*t king.
 debate  biden",-0.9381413161754608,negative,-1,trump,-0.3333333333333333
4604,142063,1308638562.0,joebiden just confirmed that hunter would be in charge of energy infrastructure. all our oil will come from the ukrain therefore saving our “fence”communities next to refineries. hunter confirming deals are already in place.,0.4660201910883188,positive,1,trump,-0.3
4634,101965,1308638562.0,children story time is over . stop treating people that would support  biden as sheep. to slaughter.,-0.9727107519283891,negative,-1,trump,-0.3
4638,254991,2990624796.0,"weknowjoe  ridenwithbiden  joebiden  biden  bidenharris2020  bidenharris2020tosaveamerica 
 bidenharris2020torestorehonoranddecency  nomalarky  harrisbiden2020",0.8237562300637364,positive,1,trump,-0.3333333333333333
4645,277033,7.384865837253059e+17,fullmeasurenews  joebiden live now abc / sinclair media est  joebiden  ukraine scandal  burisma,0.010896348860114813,positive,1,trump,-0.2727272727272727
4650,153803,17602514.0,"2020election 

freeze spending
(ss, medicare, medicaid, veterans benefits)

where you gonna hide  joebiden? you lyin', two-faced legacy political hack?

( video👇)

 lyinbiden",-0.9500035324599594,negative,-1,trump,-0.3333333333333333
4664,149705,19616981.0,📣 newsflash: the  publicoption is  obamacare 2.0 —  factcheck this: if  joebiden “only raises taxes on the fat cats earning $400k+ 💰 who’s going to pay for this &amp; the  greennewdeal along w/everything else in the  socialist goody bags?,-0.7434070371091366,negative,-1,trump,-0.2857142857142857
4675,166254,190878483.0,"meanwhile,  kamala was out there today saying that  biden won’t ban  fracking. they really need to get their messaging straight. 

 pa  oh  ok  va  saturdayvibes  saturdaynight  cnnsotu  cnn  msnbc  sundaymorning  amjoy",-0.6069212015718222,negative,-1,trump,-0.4666666666666667
4679,272255,1.1320413413896724e+18,"i'm rewatching one of the debates.
 biden is an idiot, but also why are his pupils like pinpoints ? 💉💊  joebiden",-0.9723888996522874,negative,-1,trump,-0.3333333333333333
4727,34934,190878483.0,"buckle up, dems. 

 biden  bidencrimefamily  maddow  amjoy  burisma  fridayfeeling  saturdaythoughts",0.0761957447975874,positive,1,trump,-0.4666666666666667
4729,28014,43420311.0,if  joebiden dared say anything bad about  communist  china he’d be gone.,-0.9664437714964151,negative,-1,trump,-0.3333333333333333
4736,156203,1.275744534438314e+18,"""...the media and big tech immediately censored this story because they want  joebiden to win the election. they also believe they are in charge. their soviet-style tactics to censor this scandal reinforces the need to expose the biden family activities.""  bidencorruption",-0.7679879521019757,negative,-1,trump,-0.3333333333333333
4747,65080,27282113.0,"waysandmeansgop  housegop hey  housegop please defend your president attacking dr. fauci. make it loud, so we can hear you. 

 vote  biden  blue",-0.10938239097595215,negative,-1,trump,-0.4444444444444444
4751,63404,27282113.0,"because science! 220,000 americans are dead. millions infected.  faucihero  vote  biden",-0.9697298700921237,negative,-1,trump,-0.4444444444444444
4765,248271,1.2527616707592233e+18,"the entire  joebiden platform in one tweet from liberal political pundit  acosta 

they are pushing for  lockdown2 

 maga",-0.11126877553761005,negative,-1,trump,-0.3333333333333333
4769,63413,19737700.0,rattmathkamp mother jones is not a valid news source.  where are your tweets on the disgusting  hunterbiden hard drive.. and the proof  joebiden is a liar?,-0.9764715807978064,negative,-1,trump,-0.3684210526315789
4795,134950,1.2526682289853317e+18,"no, he doesn’t know what the watch is.  joebiden",-0.7837765263393521,negative,-1,trump,-0.25
4804,705533,25916881.0,"joebiden masked up, literally running to the lectern. not my choice, but an amazing moment in history.",0.9784554729703814,positive,1,trump,-0.42857142857142855
4815,763753,1110493099.0,check out stephanie😀's video!  tiktok  truth speaking the truth!!  biden is not president elect!! constitutional nothing has happened yet!! concession does mean something from a media standpoint!  mediafabrication  mediabias 3rd  coo attempt!!,0.3425880130380392,positive,1,trump,-0.3333333333333333
4827,502463,456401339.0,"watching  tonetalks live show with  cornelwest and  kwcosby -  

 electionresults2020  election2020  ados  reparations 
 joebiden",0.05207942379638553,positive,1,trump,-0.25
4864,59142,8.1518546516702e+17,"chuckgrassley russian asset spreading russian disinformation.
yawn. these  radicalrepublicanterrorists need some new material.
 biden  bidenharris",-0.9770711003802717,negative,-1,trump,-0.4
4865,75428,1.296276988437594e+18,"coribush while i hope getting more progressives like u in office will help;  biden said he’ll increase defense spending &amp; decrease social programs spending, and  kamalaharris voted against just a 10% cut just recently to reinvest at home.  speakerpelosi has funded every increase gladly ☹️",0.2351369857788086,positive,1,trump,-0.3584905660377358
4870,222033,1.246443671370809e+18,wall street is scared  biden will win,-0.718425152823329,negative,-1,trump,-0.3333333333333333
4901,511703,1941106381.0,"let me guess, all of them are for  biden? 🧐",0.0011993199586868286,positive,1,trump,-0.3333333333333333
4919,55907,1.2803021715029238e+18,"corruption
come forward more  whistleblowers  
do you want to live in steaming pile of crap third world  america or do any of you have a patriot bone or ethical bone
 media  cnn  nytimes  
if you have  kids find the  facts on
 biden  corruption",-0.9707209055777639,negative,-1,trump,-0.45454545454545453
4920,172635,1.205352379295687e+18,"biden  hunterbiden
 bidencrimefamilly",0.014403440058231354,positive,1,trump,-0.3333333333333333
4958,45433,1.190418496053764e+18,"what a coincidence!!!!!
 hunterbiden emails detailing money paid to  joebiden and his corrupt son coincide with a huge increase in his income😱

what a fucking coincidence!
 election2020 
 crookedjoebiden",-0.9615358663722873,negative,-1,trump,-0.4
4963,772284,253185749.0,"there are six vaccines at the gate . not one not two, six. biden and obama could handle swine flu. 41% of those deaths are assisted living centers in three states. cuomo’s order estimated now killed now 15,000 people. where is your moral outrage there .  huffington  biden  covid",-0.9610400660894811,negative,-1,trump,-0.3333333333333333
4982,199753,1.275744534438314e+18,"cnn i believe that  bigtech did its level best to discredit itself (&amp; get  joebiden over the line), by their censorship of the truth of the  biden family's alleged corruption, promotion of topics (e.g. flip the senate) &amp; blatant support for the  joebiden campaign. ...as have  cnn.🤑",-0.9450256901327521,negative,-1,trump,-0.3333333333333333
4984,212494,1308638562.0,november fourth is going to be epic . i hope  joebiden’s concession speech talks sense to his supporters.,0.870726315304637,positive,1,trump,-0.3
5035,251783,17348209.0,it is no different with  biden.,-0.2540016435086727,negative,-1,trump,-0.47058823529411764
5036,60076,2460478249.0,"you talking about me?

what you get with the  dnc  joebiden  kamalaharris team.",-0.214249761775136,negative,-1,trump,-0.25
5056,183136,609979131.0,"do not vote  joebiden , he has no clue where he is or what he is doing.  kamalaharris will run the show and bring down the country with her.",-0.9760537408292294,negative,-1,trump,-0.3333333333333333
5069,219031,1.246443671370809e+18,"biden a 26 year old is not a child  “children” 
for gods sake!
this is what the democrats are concerned about?",-0.8549588522873819,negative,-1,trump,-0.3333333333333333
5077,253543,190878483.0,"“my word as a  biden” is only meaningful to commie china, ukraine, iraq &amp; wherever else he &amp; his family have raked in foreign cash. 

 corruptbidenfamily  friday  bidenharris👎🏻  bobulinski  fridaymotivation  saturdaymorning",-0.7859193147160113,negative,-1,trump,-0.4666666666666667
5139,104952,4854277666.0,"for god's sake please give protection to  tonybobulinski, we saw what happen to  jeffreyepstein!
i don't trust the  democrats, or the  fakenewsmedia,  twitter,  facebook or  google,  including  🇳🇪 🇷🇺 🇰🇿 🇺🇦 🇨🇳
they all got much to hide and were counting on  biden to close it down",-0.9296421739272773,negative,-1,trump,-0.4
5158,55614,2963451187.0,"askexpect  suermichael  kyledcheney how do you feel about the emails that former hunter biden business partner bevan cooney provided to peter schweizer by giving him access to his gmail account? 
 
 gullible  biden  russianhoax  hunterbiden  joebiden",-0.5813103774562478,negative,-1,trump,-0.4
5161,115366,14617868.0,biden,0.2266942299902439,positive,1,trump,-0.3333333333333333
5181,171248,26134438.0,people are concerned about what tr*mp is going to do after he loses. but my biggest fear is what happens when masks are mandated. it's going that way after  joebiden is elected. by january we will be a very sick nation.,-0.9562927940860391,negative,-1,trump,-0.42857142857142855
5215,80559,1864481918.0,"did not know this... now, whenever (if ever) i happen across an old sam elliott flick, i'll see  joebiden's face (now how do i get that image outta my head)?!",-0.27403633296489716,negative,-1,trump,-0.3333333333333333
5219,157256,469859545.0,realphatsblog  biden  joebiden can’t do the job. mentally incapable,-0.9757838007062674,negative,-1,trump,-0.4444444444444444
5222,20885,19737700.0,"hey  gstephanopoulos -- when  joebiden lied and said the prez said ""inject bleach in your arm,"" why didn't you correct him?  that was a lie.  direct lie.  he never said any such thing.  help me understand.",-0.7174638081341982,negative,-1,trump,-0.3684210526315789
5266,50194,3024439525.0,is  joebiden a pimp for  hunterbiden?  prostitutebiden  frankbiden- maverickschools  jimbiden- hillstoneinternational &amp;  howardkrein biden son in law’s  covid start up conflict of interest,-0.7595532601699233,negative,-1,trump,-0.4
5282,455672,456401339.0,nothing that happened w/the  georgefloyd protests rly changed  joebiden's stance on anything. he and kamala thee cop (will) be the 'law and order administration' and prob plan to bring dems and gop together in a  bipartisan effort to keep a knee on our necks.🙄 election2020  ados,-0.1850330624729395,negative,-1,trump,-0.25
5283,700746,1492105801.0,joebiden has cured the  covid!!! next he will part the red sea.,0.9237238226924092,positive,1,trump,-0.4444444444444444
5297,424822,1941106381.0,".⁦ frankluntz⁩: “the washington post poll just a few days ago had joe  biden ahead by 17 points. that’s not a mistake. that’s not an error. that’s polling malpractice.”

“you have to go to tremendous lengths to get something that wrong so close to the election.”",-0.9197773381602019,negative,-1,trump,-0.3333333333333333
5308,392802,1.296276988437594e+18,"phillipsclairel  chrislhayes its not a wish list, these are practical common sense things to offer amid a pandemic &amp; economic/climate catastrophe.  biden is a conservative, and he hurt everyone w/ how much he svcks. if 65+ voted on policy in primaries we’d not be here/if primaries didnt heavily favor the old",-0.9136235881596804,negative,-1,trump,-0.3584905660377358
