,Unnamed: 0,user_id,cleaned_tweets,sentiment,sentiment_category,support_candidate,user_support_candidate,user_support_level
2541,15555,1.0247779165409649e+18,"wsjcustom emails reveal how hunter biden tried to cash in big on behalf of family with chinese firm
bye bye  biden  enjoy  y o u r pension 2020
 crookedjoebiden",-0.6658537723124027,negative,-1,trump,-0.9710144927536232
2542,475870,270416438.0,"joe biden looks and talks like he's so drugged up, he looks like ussr's leonid brezhnev before he kicked the bucket. ""the lights are on by nobody's home!""   poltiicslive  biden",-0.9049032870680094,negative,-1,trump,-0.8181818181818182
2547,116278,1.2659896736267264e+18,"if he takes away health insurance
people will die

the only better scenario is to give everyone the equivalent of the oregon health plan no matter how much money they make

 debates2020  debate2020  presidentialdebate2020   vote  biden  voteblue  helpus  worldpeace  covid19  tax",-0.7734731696546078,negative,-1,trump,-1.0
2549,226708,845008742.0,miles taylor is trying to make a buck off the time he was in the wh and  cnn has bought it hook line and sinker. that way they are  fakenews. when is  cnn going to hire tony bobulinski to tell his side of the  biden story.,-0.8242049841210246,negative,-1,trump,-1.0
2551,570642,1.0247779165409649e+18,"aoconnell  thetimes ayatollah  biden 's  corruption electoral fraud campaign
we are coming to karbala michigan shiites
top left-wings soros 
 globalists involved in world politics  corruption vandalization war revolution terrorism leftism islamists virus 
 media_control etc",-0.9498424374032766,negative,-1,trump,-0.9710144927536232
2552,210914,1.3106497029881446e+18,"more  looting in  philidelphia  blacklivesmatter  blm  democrats  joebiden  kamalaharris  riots  walmart  democratsaredestroyingamerica with  violence 
 votedemocrat if you are for looting and riots",-0.9742810798343271,negative,-1,trump,-1.0
2555,153615,118511958.0,"gonna make this conclusion bc it is gnawing at me. in 1968, the  vietnamwar was still happening so... remember the  youthvote that everyone has been talking about being hard for  biden to turnout now? guess who also had that trouble... hubert humphrey in the 1968 election. 🤔😯",-0.33766024000942707,negative,-1,trump,-0.5714285714285714
2556,103279,2869562673.0,"espuelasvox  latinousa  latinounited 
""time to wake up america""
 joebiden: a history of bad decisions - ""revealed""",-0.8966279842425138,negative,-1,trump,-1.0
2558,23202,55970568.0,"ericharley 
no, we must hold the  hunterbidenemails to the steele standard.
the fbi has them and cannot yet comment on their verification so we can assume they are valid. begin investigations, calls for removal and spying!
 biden is illegitimate!",-0.9306029879953712,negative,-1,trump,-0.6666666666666666
2561,27557,399014412.0,"chinajoe  ukrainejoe appear untoward, corrupt--if not in fact illegal--a  nationalsecurity risk.  and  biden supported selling out so much of america (jobs, etc.) for yrs., so much that  madeinchina became the norm.  just why would any red-blooded us worker want him as potus⁉️",-0.9680201439186931,negative,-1,trump,-1.0
2562,68518,629711211.0,"emperor_yz 
 catholic priest re:  joebiden",0.01261179056018591,positive,1,trump,-0.5
2563,756188,270416438.0,is joe  biden really the best president that china could buy? did china run out of money?  ridge  skynews,-0.22557896375656128,negative,-1,trump,-0.8181818181818182
2564,35264,69371039.0,themarketswork  tim121974 when will  obama disavow  joebiden?,-0.31403414253145456,negative,-1,trump,-1.0
2565,162501,9.17792062057132e+17,it will be hard to carry  pennsylvania...  [updated]  fracking  frackingliar  biden    via  powerlineus,-0.8960038046352565,negative,-1,trump,-0.6666666666666666
2567,312030,1.206965583021052e+18,kbeds  jomalleydillon  jenmolina_v  geoffburgan  michaeljgwin  jthverhovek  eddie_monroy  schultzohio  tducklo  pilitobar87  dferrera98  paigeintn ....all of you will be unemployed on tues -horrible candidate n equally horrible campaign brining out this celebrities .. joebiden,-0.9707374521531165,negative,-1,trump,-0.9024390243902439
2571,755201,28107703.0,"so  joebiden wants to heal the nation. so he comes up with the man who brought death to american families with a war which they invented. and  dickcheney was pivotal in making up the lies. 
i told you, after 4 years no wars  biden we go back to misery.",-0.9572568477597088,negative,-1,trump,-0.5
2574,255195,439439615.0,biden has sold out america,-0.9582171957008541,negative,-1,trump,-0.5
2575,550439,1.0483110111099535e+18,"so...""trust the media""?
when?

when they said:
biden was up a bazillion %?

dems couldn't win unless they got the hispanic vote?

dems couldn't win if they lost over 10% of the black vote?

or now?
 biden out performed hillary &amp; obama but lost key demographics?

ok..sure😜",-0.2636803202331066,negative,-1,trump,-0.5
2576,783,1723392776.0,how long does  biden manage to string this along❓,-0.4340279698371887,negative,-1,trump,-0.7704918032786885
2577,262184,239211786.0,joebiden doesn’t refer to  illegal immigrants as ugly. he also calls  china good folks. only americans are ugly.,-0.45535140484571457,negative,-1,trump,-0.6363636363636364
2593,203671,1.2866880897343488e+18,"kamalaharris wow!  biden hopes we all ignore his direct link to chinese government ""spy chief""!",-0.8428152296692133,negative,-1,trump,-0.625
2602,422636,7.398745390023107e+17,"no way a corrupt influence peddling gaffe machine who never left his basement can run a country. thank god we have a republican congress as a safe wall to block, (&amp;impeach)  joebiden if he wins. karma dems!  riggedelection  election2020",-0.930410485714674,negative,-1,trump,-1.0
2603,119071,8.791041208121836e+17,biden giggles and giggles and throws out his 47 year old political quotes.   presidentialdebate2020,-0.07495409995317459,negative,-1,trump,-1.0
2604,193363,9089072.0,"sources confirm all with  projectlincoln including  scaramucci  therickwilson  madrid_mike  keithedwards  fpwellman  gtconway3d and others like  jonfavs  davidaxelrod were explicitly warned there was a coverup by  joebiden of sexual misconduct by  hunterbiden.

 breaking",-0.09143188502639532,negative,-1,trump,-1.0
2608,124563,21815317.0,"he’s unraveling! just said 500,000 uh 50,000... he is losing it! we need to strengthen our economy right now! forget spending 100 trillion dollars for climate change!  joebiden you will say anything to get elected!!! liar liar pants on fire 🔥",-0.967030739877373,negative,-1,trump,-1.0
2611,101864,1.3085698024878612e+18,"joebiden and  democrats have been planning for the last 12 years to turn the us supreme court into a permanent legislative arm of their party, by whatever means necessary. they are unhappy that it will not rubber stamp whatever they want the law and constitution to be.",-0.7019379930570722,negative,-1,trump,-1.0
2615,755817,1.2769651863608648e+18,pelosi  biden  harris  obama built and used the cages - a bad man,-0.9784046637360007,negative,-1,trump,-0.5555555555555556
2617,311966,9.0897931935087e+17,"azcentral blocking our accounts won't change the facts!
 takedowntheccp and its accomplices!
sorry for the mess, it is because of the censorship
 biden  bidencrimefamiy  hunterbiden  hunterbidenslaptop  whistleblowermovement",-0.9251110062468797,negative,-1,trump,-1.0
2619,47339,622969430.0,"putin says he wants to work with biden, claims 'shared values' between democrats and communism   / i'm fairly certain they've been working together for quite some time now.   cnn  foxnews  msnbc  thisweek  joebiden  russia",0.09603494498878717,positive,1,trump,-0.7647058823529411
2620,146226,9.371825585419224e+17,the ceo of a company called expensify lost thousands of clients today over a political email. literally destroyed his business over an email endorsing  biden,-0.974571640137583,negative,-1,trump,-0.6
2622,287557,1.2689082963223265e+18,"slowjoe  joebiden is running his campaign with narrative based on his ignorance of truth, exploiting your lack of knowledge about sensitive matters of national security and foreign policy. if elected us will pay a heavy price in lives and economy.  covid19 will run wild thru us.",-0.9634156161919236,negative,-1,trump,-0.8571428571428571
2626,30706,251869750.0,"""preditor!"" was what  biden said. that's not at all offensive right?",-0.584645077586174,negative,-1,trump,-1.0
2633,77959,64785149.0,cozy arrangement &gt;&gt; photo: joe  biden meets hunter biden's business associate from kazakhstan,0.123336351942271,positive,1,trump,-0.5555555555555556
2636,131940,1.287927956384383e+18,"aoc  ayannapressley  ilhanmn  rashidatlaib  joebiden or the  dnc will never address this.

a new film by michael moore. 

 greennewdeal below.  aoc",-0.840446325019002,negative,-1,trump,-1.0
2638,98264,1.2186630104929935e+18,any wonder why stephanie rawlings-blake former failed mayor of the city of baltimore is a surrogate for  joebiden????  time to  walkawayfromdemocrats,-0.9583520111627877,negative,-1,trump,-0.7777777777777778
2640,203168,356278798.0,joebiden thinks he's another fdr,-0.36446802876889706,negative,-1,trump,-0.7777777777777778
2641,49184,1228205593.0,"bradbeauregardj  joebiden  creatives4b its sad that it takes  skynews from  australia to report on  hunterbidenlaptop,   journalism is not dead there.

 democrat s need to watch this. ""  joebiden  wouldn't even get security clearance at this point, how can he be president""",-0.6722547598183155,negative,-1,trump,-0.5102040816326531
2649,125536,1.287927956384383e+18,"bbcworld  joebiden or the  dnc will never address this.

please watch!

 aoc  greennewdeal below!

 conspiracy  is  content.",-0.8756206883117557,negative,-1,trump,-1.0
2651,116277,168889418.0,hitler  thug yes  biden went there too,-0.791581321042031,negative,-1,trump,-0.6666666666666666
2655,165666,8.582654648117821e+17,"every vote for  joebiden supports rape culture.

green  presidential nominee  howiehawkins thinks we should  believewomen such as  tara reade.",-0.9461890729144216,negative,-1,trump,-0.6
2659,242181,9.17792062057132e+17,national security advisor warns of  china threat if  biden wins the presid...   via  youtube the  hunterbidenlaptop scandal matters.  joechina  wallstreet &amp;  joebiden perfect together.,0.3784709796309471,positive,1,trump,-0.6666666666666666
2664,382820,1.0483110111099535e+18,"pennsylvania
1st total state 4.8m  votes so far
2nd 89.66% w/73.2k votes counted for undecided county. there's no way  biden can come back with that.",-0.4031342677772045,negative,-1,trump,-0.5
2667,184960,4322318602.0,"joe biden, his campaign, the mainstream media, and big tech have completely revealed their deceptive, lying,  and disgusting approach for power, nothing more.  america gets nothing.  biden  jack  corruptjoebiden  corruption  bigtechcensorship  cnnfakenews",-0.977407481521368,negative,-1,trump,-0.8947368421052632
2670,237066,9.422725616013024e+17,biden suggest jailing  fossilfuel executives to fight climate change in 2019  joemustgo  liberalismisamentaldisorder,-0.9613060201518238,negative,-1,trump,-1.0
2684,245358,2695810070.0,"aide: 
""gov walz has set a limit of 250 people for events in minnesota, sir.""

 joebiden:
""dammit! that screws us all to hell.""

aide:
""that's 250 people maximum, not minimum, sir.""

joe:
""oh ...okay ...nevermind.""",-0.9560478597413749,negative,-1,trump,-1.0
2687,42787,1.2628939966295695e+18,"joebiden has got the ugliest head i've ever seen and when he squints, he looks just like  walter.",-0.9783713617362082,negative,-1,trump,-0.68
2690,767565,123283283.0,"7w3373r4sm  tam8ta  marysmithers6  joebiden  potus  kava_no sadly, if  biden gets in, he intends to open flood gates

 h1b",-0.7656749747693539,negative,-1,trump,-1.0
2691,33476,1.275254305361023e+18,"racism begets racism. waiting for orange ass to say ""i've done more for asian americans than jackie chan.""

seriously though, racism is just as scummy as misogyny and domestic violence.  

why are people publically supporting racism? 
 biden",-0.9705292626749724,negative,-1,trump,-0.5714285714285714
2693,699947,9.63718714167386e+17,"megynkelly has  biden won though? the media doesn't decide who the president is, right? did the media refer to george bush as president-elect in 2000, before gore conceded?  biden could, and looks likely to, win, but he hasn't won anything yet.",-0.05308029055595398,negative,-1,trump,-1.0
2695,206024,14828860.0,"joe  biden looks down on the people he wants to govern, calling them "" chumps.""

but like the ""deplorables"" in '16, a nation of ""chumps"" is about to send a 47 year swamp-dwelling professional politician a mighty message:

we the people--the ""chumps""--still govern this great land.",-0.7431632522493601,negative,-1,trump,-1.0
2700,159052,2540325696.0,biden  democrats  corruption,-0.7584889642894268,negative,-1,trump,-0.8
2703,4658,1.2707681635427615e+18,luvredsox13  sohrabahmari lies coming from the most corrupt senators in washington dc. we know him in  pennsylvania.  joebiden never passed up a bribe in his life. he’s as crooked as they come.  joebidenisaliar  joebidentownhall   6abc  kyw1060  nbcphiladelphia  pennlive  wbrewyou  wgrz  foxandfriends,-0.9671279841568321,negative,-1,trump,-1.0
2705,92876,1.2259852994795766e+18,bidencrimefamiily has been pretty naughty  joebiden,-0.30582913756370544,negative,-1,trump,-0.6666666666666666
2706,6938,2882422154.0,""" hunterbiden pursued lucrative deals involving china’s largest private energy company--including one that he said would be “interesting for me and my family,” emails ...show.""

 joebiden  joebiden2020  bidenharris  bidenharris2020  election2020",0.8506177228409797,positive,1,trump,-0.8
2709,84344,40195102.0,"ohio  michigan  wisconsin  minnesota  pennsylvania  florida  colorado  northcarolina  nevada  arizona

 joebiden  hunterbiden connect the dots.  joe biden has talked about threatening ukranian officials to fire an investigator.",-0.7966793244704604,negative,-1,trump,-0.6363636363636364
2712,181583,1.2423507214643364e+18,breitbartnews not if they help you with racketeering and corruption  joebiden... or is it  peterhenderson ?  pmlive  tucker  hannity,-0.9400895875878632,negative,-1,trump,-0.8113207547169812
2713,209748,52514341.0,"if the american people see this interview and are not shocked by the level of lies and deception by  joebiden, then his ""dark winter"" might become their ""presidential nightmare.  tuckercarlson  tonybobulinski.",-0.968062553089112,negative,-1,trump,-0.5
2717,266705,1723392776.0,"biden.....

""put it on your website.""

(as if it's 1994, or something.)

do  harrisbiden understand they are on video tape, (front and center,) saying what they say they haven't said.

you know, 'the thing'...

the 'moving picture' thing.",-0.46436700876802206,negative,-1,trump,-0.7704918032786885
2718,198397,1490535878.0,"waitin4themusic  aka_brandi  wsj yes billionaires and companies just happily eat tax increases without passing them to you in the form of higher prices, fewer job opportunities, and would never move to a country with better taxes.  joebiden isn't capable of running a turn style in this fantasyland ""idea""",-0.9460163326002657,negative,-1,trump,-0.7241379310344828
2721,84757,193687333.0,"bidencrimefamiily is a total complete liar.  he knows that the media will continue the  bidencoverup for as long as possible.  the hard facts about  biden haven taken million of $$$ in bribes is incontrovertible.  hard, proven documents and witnesses.  verdict on biden:  guilty",-0.9675248442217708,negative,-1,trump,-1.0
2722,217814,91145973.0,"did tony bobulinski expose criminal wrongdoing by  joebiden? it certainly appears so, and it is thoroughly documented.",0.03267434611916542,positive,1,trump,-0.7142857142857143
2724,328809,20371742.0,if  joebiden is elected president then i have no sympathy for those that voted him in.may you live long in communism except if you are   that case then what the   are stuck in protected gated communities.,-0.9722348728682846,negative,-1,trump,-0.75
2725,15479,7.559744773438505e+17,charminultra17  liquidlaugh it seems i cant retweet anything with the words  joebiden and  ukrainegate,-0.4306665933690965,negative,-1,trump,-0.5294117647058824
2733,72071,902945515.0,"now, here’s a real hard-ball question on hefty issues of the day for the potential leader of the free world,  joebiden :
“mr vice president...what flavor of milkshake you got there?”
 mediabias  leftist  bias.",-0.5516713112592697,negative,-1,trump,-0.7333333333333333
2734,64908,1.2578121150600763e+18,"since  biden is famous for plagiarizing speeches, maybe someone close to him will be reviewing this famous clip for future use.    via  youtube ( lol)",-0.46802064776420593,negative,-1,trump,-0.7272727272727273
2739,277044,1.3079244346619863e+18,"i relinquish my right to having ""badakathcare"".
proudly. 
this is elder abuse. 
a delaware resident should report his campaign staff to delaware state adult protective services.   
 bidenisnotok  whatswrongwithbiden  biden  joebiden  kamalaharris 
 maga2020",-0.9503145583439618,negative,-1,trump,-0.7142857142857143
2740,523416,341031031.0,v_crouch  krtn_will  fifi_borgia  biden never misses a chance to get friendly with little girls.,-0.15698498487472534,negative,-1,trump,-0.9142857142857143
2743,46529,1.3035404768389612e+18,true. you shouldn’t mock  biden. you should mock his surrogates for pretending he can do the job and outrage at the media for trying to pull the wool over everybody’s eyes so they won’t see it for themselves. sad situation...,-0.9498752674553543,negative,-1,trump,-1.0
2754,140912,1723392776.0,"biden's new walk up...

'i don't remember.'",-0.028553688898682594,negative,-1,trump,-0.7704918032786885
2762,491144,1490535878.0,the  joebiden gang is mostly peaceful,0.34111312963068485,positive,1,trump,-0.7241379310344828
2765,757546,1723392776.0,"what are  biden  harris  democrats, (not to mention, the media,) gonna do when/if it's found  potus, 

after all legal challenges, recounts &amp; 'all' have occured...

did win re-election❓

this irresponsibility could be catastrophic, to the health &amp; well-being of the country❗❗",-0.4798467205837369,negative,-1,trump,-0.7704918032786885
2774,60656,2281727857.0,"biden was allegedly working  paytoplay scheme for  faketradedeals, such as  tpp.

emails nov 2011
meeting with  tppinsiders nov 2011

 notpp  stopcptpp
 tppisabackdoordeal4china

read this article:
 

then read this published leak:",-0.5182675886899233,negative,-1,trump,-0.75
2781,254523,543145149.0,"whateva691 the meaning of ""woman"" will become meaningless under  chinajoebiden 

your daughters/granddaughters will be forced to share their private spaces with boys pretending to be girls. 

rip girls sports under a  biden admin",-0.9414407338481396,negative,-1,trump,-0.8
2782,117426,261943953.0,"“we had a good relationship with hitler at one point?” - joebiden 

lmao when??????  presidentialdebate2020  debates2020",-0.005748458206653595,negative,-1,trump,-0.6666666666666666
2783,10122,3390324809.0,"joe biden falsely claims he never called for social security cuts   via  yahoonews 

joe  biden",-0.9163635817822069,negative,-1,trump,-0.5238095238095238
2786,107175,1.2810287355930665e+18,"thisisnotadrill 

 presidentialdebate2020 

 presidentialdebate 

 debatetonight 

is just for show...

 joebiden has been informed of his options 
and he choose to give up like  johnmccain to save some  dignity.

 unfortunately for the  democrats  bidenharris2020landslide never",-0.9338405590970069,negative,-1,trump,-0.7142857142857143
2788,227803,1.3158794935720755e+18,from the open support for biden on  abcnews it does look like they would vote too ? illegal voter fraud .  abcnews  biden  voterfraud  media,-0.5807346031069756,negative,-1,trump,-1.0
2792,555856,15962135.0,"omg,  biden's grandstanding on tv with this dopy scripted speech which is supposed to make him look presidential. phony bastard.",-0.9716973931062967,negative,-1,trump,-1.0
2802,322243,149705785.0,the  fakenewsmedia told us he had no chance on 2016 told us  russiancollusion when it was  hillaryclinton told us  ukraineimpeachment it was  joebiden told us  disparagetroops it was  biden told us  peacefulprotest it was  riots told us he has no chance again. he’s  winning,-0.4136306419968605,negative,-1,trump,-0.5
2804,160303,33936778.0,"news say biggest take from debate was  biden making another gaff said he's going to end oil &amp; gas. now  biden spinners doing damage control. as you watch the clip, note the moderator tried to move on, talk over &amp; save biden thereby ruining the ""biggest take"" of the debate.  bias",-0.5334196388721466,negative,-1,trump,-0.5
2809,206551,4498209202.0,"joebiden aka  bigguyjoebiden in  atlanta  georgia:
""i'm  jillbiden's husband, and running mate of  kamalaharris""...""you all think i'm kidding""...wtf would be be kidding about? he sounds like a fool every time he speaks... this is who will b running r usa.",-0.9503481956198812,negative,-1,trump,-0.631578947368421
2812,175739,21308092.0,doing what she has always done. walking the streets.  kamalaharris  biden she’ll do just about anything for $20.,-0.004778936505317688,negative,-1,trump,-0.8181818181818182
2818,280381,1.2592168988410962e+18,"rosemaryboeglin if anyone knows how lying works it would be a member of  joebiden campaign staff. 24/7/365

 rosemaryknows",-0.8750400934368372,negative,-1,trump,-0.6470588235294118
2819,66104,1.1958682149385544e+18,"majorpatriot  karen53723375 sometimes these conspiracy things just get taken a step too far.

seriously, do you know how much cash john ""heinz"" kerry has access to? he can find $1 m in his pocket lint.

why in the hell would his daughter have to get in deep with hunter  biden?

 fakenews",-0.9234992153942585,negative,-1,trump,-0.6666666666666666
2825,267853,9.0897931935087e+17,"abc11_wtvd blocking our accounts won't change the facts!
 takedowntheccp and its accomplices!
sorry for the mess, it is because of the censorship
 biden  bidencrimefamiy  hunterbiden  hunterbidenslaptop  whistleblowermovement",-0.922501022927463,negative,-1,trump,-1.0
2826,32675,1478368033.0,"vote2020 
as  americans, it's important to know as much as you can about the candidates running for the highest office in the land.   joebiden has been receiving $$ from foreign entities through his family members. this story talks about  china.",0.07302247360348701,positive,1,trump,-0.6666666666666666
2835,674170,1.0247779165409649e+18,"joebiden ayatollah  biden 's  corruption electoral fraud campaign
we are coming to karbala michigan shiites
top left-wings soros 
 globalists involved in world politics  corruption vandalization war revolution terrorism leftism islamists virus 
 media_control etc",-0.9362250990234315,negative,-1,trump,-0.9710144927536232
2838,273022,1.1639318962980536e+18,"shiyttttt  joebiden said he will negotiate with  china and reconsider tariffs on china products as discussing with allies if elected 😱😱😱😱😱😱😱😱😱😱😱😱😱😱 !!!?!?!

fk fk fk biden shut up! screw you  biden! 😡😡😡😡😡!!!! screw you!!",-0.9697817305568606,negative,-1,trump,-0.5555555555555556
2840,24473,21308092.0,what about biden’s mental test?  socialist  biden  democrat,-0.0323917493224144,negative,-1,trump,-0.8181818181818182
2841,146454,80473644.0,"foxnews  outnumbered we need to get a mute button for  marieharf.  joebiden is corrupt &amp; it tells  america no matter how much u prove  corruption in a  democrat, not one  democrat even talk host, will admit to it. they don't care, it's the win for them, not  america.",-0.9737575531471521,negative,-1,trump,-1.0
2843,260341,1315651994.0,"jodiverse 😂🤣😂

 joebiden is  corrupt as hell, by  ccp  china no less, and has  dementia.  walkaway  democrats!!!",-0.9355043387040496,negative,-1,trump,-0.7894736842105263
2847,219217,2423622502.0,"susanmthom  missy_zaccaro  realjameswoods watch  tucker's show last night 
he dedicated a full hour to 
 tonybobulinsk  a former naval 
officer, &amp; prominent businessman 
this is not about  hunterbiden 
this is about  joebiden selling 
he name and being compromised 
 if  biden becomes  president",-0.22383300960063934,negative,-1,trump,-1.0
2850,84429,40195102.0,"ohio  michigan  wisconsin  minnesota  pennsylvania  florida  colorado  northcarolina  nevada  arizona

 joebiden  hunterbiden the hunter biden laptop also reveals emails detailing deals with chinese and other companies , not just ukranian burisma.",-0.013334039598703384,negative,-1,trump,-0.6363636363636364
2861,536832,26239560.0,"would the  media be brazen enough to declare  biden president while court challenges are pending? i say, given their antics over the last four years, absolutely.  election2020  electionresults2020",-0.5384213756769896,negative,-1,trump,-0.8666666666666667
2864,269623,1.275254305361023e+18,"this cannot be tolerated. 

 biden",-0.975686335703358,negative,-1,trump,-0.5714285714285714
2867,28926,1.2396271185076347e+18,"johnrobertgage i think  joebiden is confusing himself with  jillbiden his wife. she teaches at some community college, couldn't even get a job at an actual university despite her phd in education.",-0.9272458041086793,negative,-1,trump,-0.8333333333333334
2872,210358,16802173.0,"richvaldes rt b4 twitter trolls block  tuckercarlsontonight exclusive:  tonybobulinski, ex-hunter  biden associate, speaks out  plausibledeniabilty  maga  maga2020   via  youtube",-0.16714566946029663,negative,-1,trump,-0.6666666666666666
2873,251846,480544538.0,"lol. so now we are not only deplorable chumps,  biden says we’re ugly. says the guy who has become a multimillionaire on government job salary.  bidencrimefamiiy",-0.914351019077003,negative,-1,trump,-0.75
2877,92586,37416081.0,barackobama walks up to a group of biden supporters in  philly and they don't look enthusiastic (video)  joebiden,-0.6721817618235946,negative,-1,trump,-1.0
2889,70708,1.2447662655851602e+18,hey  joebiden  this is what a rally looks like.,0.16525538079440594,positive,1,trump,-0.7777777777777778
2893,409475,17983287.0,"millie__weaver  thatgirlsandra5 despite overwhelming odds because of the collusion by the  media  bigtech  pollsters and the global elite  their puppet  biden won't ever be our legitimate president

we the people wont let them steal this election
keep the faith  kag",-0.21711108088493347,negative,-1,trump,-1.0
2895,56730,1.3022942101885133e+18,"orange county and all ya tech workers:
more trouble for joe  biden as  ukrainian lawmaker claims  second  laptop belonging to hunter's business contacts in the country has been seized by law enforcement
andrii derkach posted to facebook on friday to say there is a 'second laptop'",-0.8917301681358367,negative,-1,trump,-1.0
2899,214000,19377400.0,"joebiden is grilled, toasted...

america wants a real man as commander in chief  !

not a clown...",-0.9695253600366414,negative,-1,trump,-0.6363636363636364
2902,48722,21308092.0,gassed.  thebigguy  sleepyjoe  corruptbidenfamily a vote for joe is a vote for more corruption and for most dislikable kamal  harris  biden,-0.973118040477857,negative,-1,trump,-0.8181818181818182
2908,290279,1.0961273091474884e+18,"sprather3  johncornyn  barrioslouis the fbi investigation is keeping joe biden up at night!! hunter biden’s laptop has shown proof of money laundering. joe biden knew his son had dealings with foreign countries, such as china and ukraine. joe biden profited from it to.  biden  corrupt",-0.647922245785594,negative,-1,trump,-1.0
2909,39106,1.2866880897343488e+18,realbrysongray  democrats just can't wait to get their hands on little kids. everybody knows it.  biden will make it legal,-0.8624905617907643,negative,-1,trump,-0.625
2913,299001,1723392776.0,"cvpayne....

ding.

ding.

ding.

too bad ya can't debate  biden regarding, economics. 

biden has a hard enough time understanding the definition of 'anti' &amp; 'against,' (fracking.) as is his pa stumping partner, this day, 'ga-ga.'",-0.9512935485690832,negative,-1,trump,-0.7704918032786885
2914,186485,8.966229424690708e+17,"seems like the bidens knew.

 hunterbiden  biden  gatewaypundit",0.03942626714706421,positive,1,trump,-0.5
2915,264042,567638278.0,income honesty ought to be also! can anyone explain reports showing $16m income for the  biden's for last few years. what did they do to earn that?  voteblue  bidenharris  democrat voters deserve to know. whole family needs to do some explaining b4 nov 3rd.  hunterbiden jim &amp;joe.,-0.15041960217058659,negative,-1,trump,-0.6666666666666666
2925,232675,80473644.0,"replying to  2020vision6 oh so u r saving we have to vote  joebiden in &amp; only then will he tell us how to stop  chinacovid19. so it's another  pay4play 4  joebiden. u vote me in i save life, &amp; then i will sell out your freedoms to china &amp; we become  communistchinaamerica.?",-0.6289726737886667,negative,-1,trump,-1.0
2926,748146,2169030391.0,deejaysmartbomb  nick__atchison  joebiden  biden for 47yrs did nothing but hurt the  black community,-0.9685999229550362,negative,-1,trump,-0.6666666666666666
2927,342493,1228205593.0,brianstelter here are the kids of  biden voters and they look like they are right on track for a great life:,0.9808078346541151,positive,1,trump,-0.5102040816326531
2928,560872,1.0890164275441624e+18,"why would anyone support pro-china chinaccp-funded  biden in a  covid19pandemic! shouldn’t we be mad at china xijinping thus not support  biden?! let’s get it together,  america and know your enemy!  benshapiro  seanhannity  tuckercarlson  ingrahamangle",-0.9334723367355764,negative,-1,trump,-1.0
2937,95700,29376009.0,"not nearly as pathetic as the  msm being scared of  joebiden- bidenharris2020 &amp; the  democraticparty- dnc- democrats.

members of the msm are more worried about invitations to the “right” parties, speaking engagements and book deals than they are about accurate &amp; honest reporting",-0.9398351181298494,negative,-1,trump,-0.7142857142857143
2942,223034,2846680005.0,joebiden  nancypelosi  adamschiff  hillaryclinton corrupt joe should be removed from the ticket.,-0.9770541209727526,negative,-1,trump,-0.75
2943,159580,8.762169071662367e+17,"thread
the  biden tax plan
does everybody realize that if you read  thebidentaxplan and go to pages in the 40s
50s and 60s, you will find that he has a
plan to tax you on your house at 3% of its
value. this is above and beyond your
property taxes you pay now. &gt;&gt;",-0.2204340063035488,negative,-1,trump,-0.75
2946,92196,71384704.0,alright  joebiden f %^ you and your intellectual dishonesty,-0.9731676692608744,negative,-1,trump,-0.6
2949,233452,84091971.0,"biden /media ignore the science!
watch: dr david nabarro, the who's special envoy on covid-19, tells andrew neil: 'we really do appeal to all world leaders: stop using lockdown as your primary control method'. watch the full interview here:",-0.5851473212242126,negative,-1,trump,-0.5
2951,178643,2710786783.0,"people have been  taxed all their  lives, &amp; this  corrupt lying  joebiden once again wants to tax their benefits until  universal insurance takes over! at that point, what you deserve will be divided between the  illegals, &amp; those who refuse to  work!",-0.9640505281277001,negative,-1,trump,-1.0
2953,486096,2735465556.0,"briebriejoy  bourgeoisalien long you don’t talk or think about it, it didn’t happen that’s joe  biden and  democrats neoliberal reality [fear monger] every election cycle than democrats will win without making communities lives better. 

the new american dream",-0.9212878039106727,negative,-1,trump,-0.8461538461538461
2954,89094,1.1982685715641016e+18,joe do you know how to do anything but lie?  wednesdaywisdom  thursdaymotivation  thursdayvibes  debate2020  debatenight  foxnews  biden  fakead  themoreyouknow  cnn,-0.9182373755611479,negative,-1,trump,-0.875
2956,260411,1315651994.0,"captainhorribl1 😂🤣😂

 joebiden is  corrupt as hell, by  ccp  china no less, and has  dementia.  walkaway  democrats!!!",-0.9381436072289944,negative,-1,trump,-0.7894736842105263
2960,50788,1228205593.0,"judicialwatch its sad that it takes  skynews from  australia to report on  hunterbidenlaptop,   journalism is not dead there.

 democrat s need to watch this. ""  joebiden  wouldn't even get security clearance at this point, how can he be president""",-0.896250699646771,negative,-1,trump,-0.5102040816326531
2968,341461,529556135.0,"jrubinblogger no we will be overrun with economic despair, china will surpass us economically, we will be run over by every other nation seeking to take advantage of  joebiden",-0.9309385400265455,negative,-1,trump,-0.7647058823529411
2975,215297,9089072.0,davidaxelrod where's your oh boy about the corruption of your friend  joebiden?,-0.5679603074677289,negative,-1,trump,-1.0
2976,180116,65484730.0,"realjameswoods  fascism under obama and  biden 

ndaa:

--exposes us citizens to ""indefinite military detention without charge or trial""  

--potentially repeals the posse comitatus act

  authoritarianism",-0.8094554939307272,negative,-1,trump,-0.9148936170212766
2978,312663,864927037.0,biden  harrisfaulkner you had some idiot on your show talking about this before the results came out,-0.9728521278593689,negative,-1,trump,-0.5
