,Unnamed: 0,user_id,cleaned_tweets,sentiment,sentiment_category,support_candidate,user_support_candidate,user_support_level
16736,35100,23380149.0,armed  trump-supporting thugs are threatening  arizona ballot counters in apparently coordinated mob action.,-0.9698481576051563,negative,1,biden,0.8333333333333334
16738,35115,1.1804133969923195e+18,lying &amp; cheating is a way of life for  johncornyn &amp; the  gop. and they learned this way before  trump came into office so i guess you could say  realdonaldtrump just increased their audacity.  cornynfraud  cornynliedtexansdied  cornynchaos  turntexasblue,-0.9622167022898793,negative,1,biden,0.7894736842105263
16740,35149,734425814.0,"trump has no pamphlet.
 coronavirus don't care.
 maga  kag hung out to dry.

watch ""christie's covid  experience, health care disparities and trump's continued super-spreader events"" on youtube",-0.9453153710346669,negative,1,biden,0.7857142857142857
16741,35170,9.181861456026828e+17,meiselasb waiting for  trump to exit  whitehouse could be slammed with a pile of personal lawsuits once he leaves office. here are 9 major ones he'll have to face.,-0.9287707826588303,negative,1,biden,0.8627450980392157
16742,35182,8.28355589206057e+17,no life signs from  trump in the last 2 hours. sad.,-0.9730137572623789,negative,1,biden,0.926829268292683
16744,35211,19545582.0,"thom_hartmann  holly500 a new world language:  trumpalog , official language of  trump and  trumpophants . dialects include:

mar-a-log: in which there are 180 words for aged golfers suffering from metabolic syndrome

giu-li-an-a-log: spoken by a clan of loose-pants warriors with scoliosis 

more soon",-0.32907623145729303,negative,1,biden,0.5
16746,35216,1.1570722569855222e+18,"nytimes we should not forget how  trump's camp rammed down our throats  scotusconfirmation  amyconeybarrett while people were voting in a pres. election; conversely merrick garland was not advanced because pres.  obama's pick was said to be too close to an election, several months out!😡",-0.8988406227435917,negative,1,biden,0.625
16747,35231,9.851897800392172e+17,"dankeberhart endless  trump wars will follow if trump is reelected. 

the  gop chants, "" war is great!""",-0.9338581198826432,negative,1,biden,0.5
16748,35251,26987015.0,"veterans of past losing campaigns say that “the stench of death” coverage often creates its own hopeless reality. in  trump’s case, however, many journalists emerged from the 2016 race wondering if trump is the political equivalent of hannibal lecter.",-0.9166180994361639,negative,1,biden,0.6585365853658537
16749,35261,1012485001.0,"presssec “to [ trump], a lie is not a lie, it’s just what he thinks. he doesn’t know the difference between the truth and a lie.”—dan coats, quoted in bob woodward’s new book, “rage.”",-0.936384750995785,negative,1,biden,0.8214285714285714
16750,35262,52806577.0,fakepresident  donaldtrump said that he does not encourage the crowds at his  covid19  superspreader  rallies to chant “ lockthemup”,-0.9088838398456573,negative,1,biden,1.0
16751,35268,1.0082202679346094e+18,"adamparkhomenko 🚨🚨🤣🚨   alert: 
the  republicans are jumping off the sinking  trump boat. 

🚨  trump  campaign2020 is sinking like an old stripper..

everything  trump touches dies 
aka   ettd 

note:  this is  *not*  a  joke. 
see for example: 
 usa   government   budget   deficit",-0.8644722085446119,negative,1,biden,0.9696969696969697
16752,35270,1.0173018148642202e+18,trump,-0.3902338221669197,negative,1,biden,0.6923076923076923
16753,35272,7.917942504468849e+17,how confused and simpleminded. the fact that  virus originated in china is no excuse for  trump’s ineffective and incompetent response to the address health crisis in us. china addressed the problem in their country and here we are with a growing problem and no relief in sight.,-0.9627539447974414,negative,1,biden,1.0
16754,35276,2269524700.0,"business even separating won’t make difference,because no’s are small. .  trump game is over. he played his trump card &amp; made mistake.  trump master of lying. trump lied but now can’t find evidence",-0.9483443254139274,negative,1,biden,0.9230769230769231
16756,35299,282716700.0,"""fauci says he is 'absolutely not' surprised trump got covid-19""    fauci  trump  coronavirus",-0.22261079773306847,negative,1,biden,0.6666666666666666
16757,35308,1.130124808056918e+18,"realdonaldtrump  trump
225.000 covid deaths and you still downplay the horrible effects of this awful disease! it's just criminal!!

 covid19  trumpcovid19  trumpliesamericansdie  trumplies  foxnews  republicans  trumpisanationaldisgrace  trumpislosing  trumpcrimefamilyforprison  donaldjtrump",-0.9788392812479287,negative,1,biden,1.0
16758,35312,35547675.0,"so is lil pimp your new contact for fresh porn stars? 
gross🤮
 realdonaldtrump  donthecon  blametrump  gopcorruptionovercountry  maga  senatemajldr  trumpispathetic  gopleader  gopchairwoman  gop  housegop  senategop  trump  vp  flotus  donaldjtrumpjr  erictrump  ivankatrump",-0.9716649898327887,negative,1,biden,0.9285714285714286
16759,35313,28043113.0,breakingnews georgia judge throws out  trump campaign lawsuit.  potus  trump should stop filing these baseless lawsuits.  counteveryvote  electionresults2020,-0.8956689573824406,negative,1,biden,0.625
16760,35342,357849201.0,"this: amid hand-wringing that  media and dems need to understand trumpism more, first understand the power and effects of demagoguery. sure, we should convince flat-earthers of the truth, but we don't need to coddle their delusions.  trump  counteveryvote  electionresults2020",-0.28209936060011387,negative,1,biden,0.7857142857142857
16761,35389,8.179032968033116e+17,"realdonaldtrump  putin - more powerful than  trump. the press - more powerful than trump. the  pandemic- more powerful than trump. and now, big tech - the latest demon that torments the  president. we need a leader who leads! not one who cries, “not fair!”",-0.7126557715237141,negative,1,biden,0.5454545454545454
16762,35404,19686263.0,"arrrrgggghhhhh!
 trump ahead in  ohio!",0.8877319609746337,positive,-1,biden,0.5238095238095238
16763,35414,1352572483.0,you corrupted americans  republicanparty  media  trump  facebook  can take your self  serving manipulation delusion and lies and shove them up you crooked asses your the most dishonest human beings in the world today .   un  ap  aclu,-0.9797847839072347,negative,1,biden,0.9672131147540983
16766,35442,15208386.0,"his advisers need to get across to him that he lost and that he needs to step aside gracefully. oh, i forgot, we’re talking about  trump. he doesn’t understand the concepts of grace or civility.",-0.97464101575315,negative,1,biden,1.0
16767,35457,58488519.0,"trump tweets: ""have a great rally today on our wonderful  longisland. our city &amp; state are a mess. what do you have to lose?"" (heh, heh, if those morons only knew!! how about civil liberties?? how about a healthy environment?? how about friendly allies? how about their lives??)",-0.44586409628391266,negative,1,biden,0.5238095238095238
16768,35510,932359200.0,"glennkirschner2  youtube so  chrischristie's brutal experience w/  covid_19 finally makes him admit  mask wearing's a good idea 🙄

too bad even *that* couldn't persuade  idiotinchief  trump to admit the same!

 trumpisanidiot  trumpisaloser  trumpisamoron  trumpisacriminal  trumpisanationaldisgrace",-0.9671585352625698,negative,1,biden,0.8333333333333334
16770,35515,2493013459.0,billylong composing about how hard  guthrie was on  trump  priceless  trumptownhall 😂😂,0.9361102385446429,positive,-1,biden,0.7377049180327869
16777,35549,799406750.0,bite this  trump,-0.9391256766393781,negative,1,biden,0.797979797979798
16778,35551,1363083624.0,"to every  christian  evangelical  trump supporter who refuses to wear a mask

when you die of  covid19, what are you gonna tell  god when he says ""i sent you a simple, cheap mask to save you from dying, what are you doing here?",-0.8767526308074594,negative,1,biden,0.863013698630137
16779,35567,3625214720.0,what the bible has to say about  maga and  trump,-0.02535000443458557,negative,1,biden,0.5833333333333334
16780,35574,554788395.0,"indeed.  americans are tired of  trump and his childish, irresponsible behaviour",-0.9761729270685464,negative,1,biden,0.8461538461538461
16781,35595,25610446.0,"trumphasnoplan
 trumpispathetic
 trumpisnotamerica
 trumpisanationaldisgrace

 trumpcrimefamily are criminals  donaldtrumpjr
 ivankatrump
 jaredkushner
 erictrump

 trump  covid19 is back and deaths has average 1000+ a day this week.

 trumpvirusdeathtoll229k + in real numbers.",-0.9787451680749655,negative,1,biden,0.9130434782608695
16782,35596,556658845.0,michael8373  dbongino he is. scared that  trump'd lose.,-0.9235200542025268,negative,1,biden,0.8
16783,35608,290748711.0,"i don't know what pisses me off more at this moment...

 trump's trash language and downplaying the facts or the idiots cheering and yelling when he lambasts the experts trying to protect them from the  coronavirus.",-0.9777292611543089,negative,1,biden,0.8260869565217391
16784,35611,132535895.0,"they don't call him  donthecon for nothing

 trump never had the  coronavirus

read my thread of tweets on this link on why i say this...and then see if you agree as well",-0.2829509675502777,negative,1,biden,0.82
16785,35619,1.1549521668152812e+18,"not  normal  leadership

- no  plans
- no  hospitals
- no  healthcare
-  refusestolead or take  professionaladvice
- refuses to take action
- thinks it’s a  democratichoax
- keeps up  happytalk

 didnthavetobethisway

 trump  covid19  aca
 palmbeach  ftlauderdale  stpetersburg",-0.9670609624590725,negative,1,biden,0.8205128205128205
16786,35622,9.928908583399055e+17,"marcorubio, how can your support  trump?!",-0.9641549345105886,negative,1,biden,1.0
16787,35625,152844169.0,"she's letting  trump just engage in ad hominem attacks. 

it's ugly.",-0.9741359485778958,negative,1,biden,0.6
16788,35639,2845889480.0,"information that he tells to  foxnews.
so there goes that bit of credibility. 

you'll excuse me for not reading further. any sentence with  fox in it smacks of  trumppropoganda. 

 trump  rudyisarussianasset  russiandisinformation",-0.9684263491071761,negative,1,biden,0.6923076923076923
16789,35685,9.323152713727264e+17,well here's  trump's vote fraud.. as expected it's  republicans who are planning on committing it.,-0.957629194483161,negative,1,biden,0.9428571428571428
16791,35701,362199127.0,donwinslow nah!  media has enabled the  racistinchief for 4 years! why stop now and let him win  election2020 - fuck ‘em! every  news station is complicit in  trump winning every  electoralcollege vote he got! 🤦🏼‍♂️,-0.9761306140571833,negative,1,biden,0.75
16792,35705,47302211.0,"looks like  realdonaldtrump has left  twitter for good. no tweet in 13 hrs.
the world is a better place though.
 twittermoments 

this will be my last tweet mentioning  trump.  adiostrump",-0.07135534286499023,negative,1,biden,0.9166666666666666
16793,35706,8.172103096183644e+17,so banks and hedge funds are even dumber than  trump is.,-0.9726366889663041,negative,1,biden,0.8461538461538461
16795,35765,61854283.0,and  trump town  hall is  like silence of the lambs,-0.7838294254615903,negative,1,biden,0.7674418604651163
16797,35782,1.257795440277422e+18,"trump reads babylon bee but won't read intelligence reports.
this doesn't trouble  maga 

 idiocracy
 babylonbee
 theonion
 fridaythoughts",-0.8986305422149599,negative,1,biden,0.875
16799,35799,263607988.0,"dowjones takes a dive 

what happened to  trump economy?",-0.9077886508312076,negative,1,biden,0.8947368421052632
16800,35801,15182798.0,via  newcivilrights: texas gop governor abbott to deploy 1000 national guard troops for election   |  civilrights  lgbtq  trump,0.013407671824097633,positive,-1,biden,0.7078651685393258
16802,35818,313536147.0,",...which we can be sure he will be railing against...,even with his back against the wall. graciousness was never in his persona (november 7, 2020; 14:31 hkt)  donaldtrump  drumof  trump  fail",-0.910150682553649,negative,1,biden,0.9375
16804,35838,1.1347762123442545e+18,i doubt that  trump will allow the count to go far enough to make any determinations.,-0.9393793118651956,negative,1,biden,1.0
16805,35840,2241016927.0,"katyayan  trump  trumpisalaughingstock  trumpmeltdown   trumpgravedancer  trumpisdead  trumpisalooser  gretathunberg  insult  shameontrump  climateaction
us election 2020: greta thunberg tells trump to 'chill' after he calls for ballot counts to stop.",-0.9693654626607895,negative,1,biden,0.9428571428571428
16806,35850,8.353001761766605e+17,"johnrmoffitt  gunsnrosesgirl3  science_george  rjdownard  pawarnhoff  morgfair  patbagley  angiegr60130939  traderttt9  acnewsitics  gerhard_kreuz  gstephanopoulos interviewed  govchristie after he supposedly had  covid, no questions, just assumed he had it! no other human (no doctor) has corroborated christie's story.  trumpneverhadcovid either  jonkarl.  trumpdeliverednothing  trumpterroism  trump",-0.5776257589459419,negative,1,biden,1.0
16807,35874,1.0173018148642202e+18,trump  545children  covid19 please watch and rt,0.018120404332876205,positive,-1,biden,0.6923076923076923
16808,35876,9.181861456026828e+17,"erictrump ""suburban women please like me?""  trump pleaded in explicit appeal  ""please, please. i saved your damned neighborhood, ok? the other thing, i don't have much time to be that nice. you know, i can do it but i got to go quickly.""

 gopcomplicittraitors",-0.8372800191864371,negative,1,biden,0.8627450980392157
16809,35880,2991035701.0,"people with china doing trade agreements with africa is the reason why china economy is growing faster than america economy.  trump ignorance from not working in deep detail as obama was doing with africa,will be the achilles hills of his foreign policies.",-0.3652232363820076,negative,1,biden,0.7560975609756098
16812,35904,898011044.0,"bubulle92154809  lemondefr there are the great, the good, the bad and the ugly, amongst all races, all religious believers of all ethnicities. we all remember god when sick, respect it when not. that respect should pervade to other's! that is what we call civility! not arrogance.  france  trump  macron",0.4537507938221097,positive,-1,biden,0.5454545454545454
16813,35921,1.2654250073263227e+18,"realdonaldtrump the best trump video...
 trump
 maga",0.9814148602308705,positive,-1,biden,0.6595744680851063
16814,35949,1.1020969833496945e+18,"realdonaldtrump you,  trump, a us president, said it.
millions heard it not knowing what it meant.
or knew what it meant &amp; didn't care.
as a black man in america, i care.
every person of color should care.
care &amp; read &amp; retweet.
 racehorsetheory  eugenics  wednesdayvibes",-0.08705722540616989,negative,1,biden,0.6666666666666666
16815,35962,4632734963.0,trump: ' twitter is out of  control',-0.5267764171585441,negative,1,biden,0.5909090909090909
16816,35966,257082907.0,"agreed. i also feel a little sorry, in a very small part of my soul, for  trump. imagine, being in the mess he is both mentally and physically, and your kids do not do what is necessary for you to get help. why? because  javanka's making money. that is sad.",-0.9673011470586061,negative,1,biden,1.0
16817,35969,1.2613200851359089e+18,"america!!!  it's  time to  abolished  republican  politicians,  they are  sooooo  bad for  humanity.

 covid-murderers ( foxnews  mcconnell  barr  trump  republicans)
 tyt  bbc  blm  cnn  msnbc  democrats",-0.9793751812539995,negative,1,biden,1.0
16819,35995,497305362.0,"natesilver538 nate, you should find another line of work.  uspoli  trump  trump2020  election2020  electionday",-0.38359953835606575,negative,1,biden,0.6428571428571429
16821,36006,1.1020969833496945e+18,"hansen4congress  realdonaldtrump  georgesoros as a black man, i had to hear it for myself. 
millions heard it not knowing what it meant.
or knew what it meant &amp; didn't care.
as a black man in america, i care.
every person of color should care.
care &amp; read &amp; retweet.
 trump  racehorsetheory  eugenics",-0.24630357697606087,negative,1,biden,0.6666666666666666
16822,36025,8.453252623088845e+17,"to:  jefferytoobin
 youareforgivenjeffery
besides, no one care except  donaldtrump!
donald is the only one that loves looking at male stuff!

 kimguilfoyle  cnni  cnnbrk  finafyr  azcentral 
 erictrump  ivankatrump  donaldjtrumpjr  washingtonpost",-0.4776170700788498,negative,1,biden,0.6190476190476191
16823,36029,42174449.0,"trump: 'so many world leaders have rung me and said i have won bigly. that i am the greatest president in history and a perfect human being'

can't wait to stop hearing narcissistic bullshit like this
 uselection2020",0.036925822496414185,positive,-1,biden,0.5483870967741935
16824,36050,17674244.0,trump is waging a quiet war against civilians in iran as the coronavirus pandemic drags on.. trump.. iran..,-0.9571191275026649,negative,1,biden,0.864406779661017
16825,36061,1.1509762446341202e+18,"dr.j.reiner on cnn “the real superheroes are the health care workers who go to work every day and put their lives at risk to put out the virus that trump is spreading-these are the real heroes.”

btw-1100 health workers have lost their lives fighting covid
 trump  votethemallout",-0.2721254676580429,negative,1,biden,0.5714285714285714
16826,36072,90107770.0,"“by behaving with dignity” 
malignant narcissist are unable to do that.

 jmahoffer’s description of  trump
“progressing dementia layered over a lowiq layered over longterm drug abuse layered over  malignantnarcissism layered over homicidal sadism layered over a life of crime”",-0.9654698939993978,negative,1,biden,0.7674418604651163
16827,36074,2991035701.0,"people n america, this lying fool  trump is going around talking about all he has done, but we got half of americans getting food out of food lines, they can't even go to cheep wal-mart&amp;kroger to buy food. but he got fools who can't think for themselves believing him.",-0.9707003228832036,negative,1,biden,0.7560975609756098
16828,36086,722709722.0,"that's a  jeffflake response clear of any political damage. no it wasn't a mistake but it was like waiting until your child is an adult before you start training  him.

 republican  michigan mayor says he ‘made a mistake’ voting for  trump in 2016.",-0.8343498981557786,negative,1,biden,0.6666666666666666
16832,36207,9.181861456026828e+17,"the global  diplomatic style of americas lowest iq  potus   trump 

 usstatedepartment
 secpompeo 
 trumpispathetic 
 beijingtrump
 jerusalempost",-0.9762078854255378,negative,1,biden,0.8627450980392157
16833,36221,25610446.0,"senatorloeffler  senatorloeffler
 davidperdue work with the  trumpcrimefamilyforprison for millions of dollars in stock trades through government secrets. 
not for the people!
 trump",-0.9707500354852527,negative,1,biden,0.9130434782608695
16835,36237,17674244.0,ivanka trump accused of ‘violating critical ethics law’ eight times in two days by us watchdog.. trump.. gop..,-0.9606485625263304,negative,1,biden,0.864406779661017
16837,36267,220365524.0,"north korea’s new missle appears designed to overwhelm us defenses 
 asiapacific
 sanctions
 koreansummit
 koreanpeninsula
 southkorea
 northkorea
 disarmament
 trump
 xijinping
 kimjongun
 pyongyang
 hanoisummit
 missiletests
 icbm",-0.6057386691682041,negative,1,biden,0.8
16838,36284,121901360.0,"piyushmittal it was  donaldtrump, who spent 4 years destroying  donaldtrump as he, &amp;  fauxnews demonized all democrats, with their blatant lies.",-0.9756754545960575,negative,1,biden,0.7777777777777778
16839,36300,1.1549521668152812e+18,"could we get a promise from  trump?

we would never have to hear  trump’s voice again if he doesn’t win  election2020.",-0.6816697474569082,negative,1,biden,0.8205128205128205
16840,36325,334882778.0,kylegriffin1  trump is using the platform for the  office.  that account should have even more restrictions,-0.6074967347085476,negative,1,biden,0.9130434782608695
16841,36333,111700022.0,the emperor of japan wears a mask - only  us  trump and his supporters not.,-0.1798119768500328,negative,1,biden,0.84
16843,36350,1182947209.0,"we thought reagan was the devil – then came  trump. america, we're rooting for you 

veep writer ian martin once raged against the gipper. forty years later, the  usa is saddled with a human cronut",-0.14937929809093475,negative,1,biden,0.7983193277310925
16844,36356,4782843697.0,"realdonaldtrump this is all a scheme by  trump, he put his pal in charge of the  usps and then starting removing mail boxes, delaying mail delivery and now these ballots are showing in dumpsters! inside job by trump and his corrupt friends to try and rig the election results!  wakeupamerica",-0.9608552590943873,negative,1,biden,1.0
16846,36365,39471884.0,kingof95n64  madmaxdante  freshxdesign  yarimakarama  firstthemnews that’s  trump rhetoric right there!! are you so versed in politics that you know exactly what’s gone down in past 40 yrs or have you just watched  trumpsfoxnews for the info? 🧐,-0.7104089502245188,negative,1,biden,0.875
16847,36371,770885527.0,""" trump's trade war—what was it good for?
not much."" 

 conversationus",-0.9468083230312914,negative,1,biden,0.8235294117647058
16849,36418,132535895.0,"realdonaldtrump it's over for you  trump

ppl will remember that u didn't pass another much needed  stimuluspackage

neither  stevenmnuchin1 nor  senatemajldr  mitchmcconnell are willing to spend the money

 republicans have nothing to run on

its gonna be a bigly defeat",-0.9691478505264968,negative,1,biden,0.82
16850,36419,1.0173018148642202e+18,this 👇🏻  trump can only win by cheating now.,-0.9506800894159824,negative,1,biden,0.6923076923076923
16852,36440,497305362.0,i can't believe they're actually letting kristen welker moderate this debate.  nbcnews  debates2020  uspoli  trump  trump2020,-0.647779768332839,negative,1,biden,0.6428571428571429
16853,36475,4132841.0,"superspreader alert.

america deserves better than this idiocy.  trump  gop  maga  election2020  voteblue2020  rememberinnovember  votethemallout   

vote blue.",-0.9146770359948277,negative,1,biden,0.5901639344262295
16854,36525,1.1549521668152812e+18,"judgereggiewalton  ordered  thejusticedept to present written  confirmation of  trump’s tweet “ordering”  declassification &amp; redaction of  muellerreport.

pdf of order:
 

 clapperjames2  maddowblog  lawrence  ac360",0.009093315340578556,positive,-1,biden,0.8205128205128205
16856,36574,1.1020969833496945e+18,"rashidatlaib  garlin for my brothers &amp; sisters:
with just a few days to go, hear for yourself.
 trump's words, from his mouth.
not the media's. not mine. not last year.
he said it last month.
know what the  racehorsetheory term really means, then decide for yourself.
 eugenics",-0.4084898605942726,negative,1,biden,0.6666666666666666
16857,36578,1.3060853981378478e+18,"realdonaldtrump  trump is the devil and all of you that support him...

have sold your soul.",-0.9773668441921473,negative,1,biden,1.0
16858,36581,9.417020491079352e+17,trump follower,-0.781853866763413,negative,1,biden,0.7777777777777778
16859,36616,2186988817.0,"do you think ... they lied as much ... as ...  trump ... don't lie, matt ... because you'd get punished ... for ...  eternity ...",-0.9289013626985252,negative,1,biden,0.9
16861,36632,277168365.0,"donaldtrump is a jealous childish ignorant weak man...
he knows he blew the covid response big time
he keeps bringing up h1n1 which was nothing like this..
be smart~~  voteblue",-0.9775463796686381,negative,1,biden,0.8823529411764706
16862,36640,8.902560182314803e+17,"if you work for  donaldtrump, he will either blame you for his failures, or take the credit for your work. either way, why bother.
 dumptrump  vote",-0.9462779751047492,negative,1,biden,0.7931034482758621
16864,36653,1.18787645244595e+18,"chip_pringle  ryanlizza  gtconway3d it will be much easier for  trump to catch a flight to  moscow from miami international. i'll bet he doesn't even show up on election day! too painful for the ""stable-genius""!  bluetsunami",-0.9354982478544116,negative,1,biden,1.0
16867,36682,17230082.0,"""while mitch  mcconnell gets the type of courts which he wants, all other americans --- with more than 225,000 who have died --- have no hope of  coronavirus relief in the near-future."" 

 scotus  supremecourt  amyconeybarrett  trump",-0.9053862821310759,negative,1,biden,1.0
16868,36692,22514438.0,"a tale of two  grifters: the winding, parallel careers of  georgeconway and  kellyanneconway 

 
 politics  republicans  trump  republicanswamp  trumpswamp",-0.7631090926006436,negative,1,biden,0.9
16871,36716,235675395.0,trump has no money for lawyers to go to court,-0.9035776667296886,negative,1,biden,0.8260869565217391
16873,36764,519728191.0,"the  whitesupremacist and extremist donors to  trump’s 2020 campaign. his reelection campaign has not rejected or returned campaign contributions from multiple well-known far-right bigots, fec records show.",0.05052212253212929,positive,-1,biden,0.6923076923076923
16874,36808,7.917942504468849e+17,"what an ignorant fool. you have no clue what you are talking about.  trump is the most socialist president seen in centuries with his failed policies, massive subsidy payouts and tax breaks to corporations/wealth. his corruption and self-dealing is comparable to communist regimes",-0.9750352296978235,negative,1,biden,1.0
16876,36855,1.0082202679346094e+18,"kylegriffin1  trump is way over his head as  potus. 

 unfittobepresident     ettd",-0.9783388294745237,negative,1,biden,0.9696969696969697
16877,36861,385696419.0,"promise made, promise kept:  trump said he would cheat, and he's now trying to do so",-0.7944262069649994,negative,1,biden,1.0
16879,36871,722709722.0,trump,-0.3902338221669197,negative,1,biden,0.6666666666666666
16880,36890,8.28355589206057e+17,no life signs from  trump in the last 5 hours. maybe he is very busy. tremendously busy.,-0.9439755911007524,negative,1,biden,0.926829268292683
16882,36916,2162637748.0,"marklevinshow  ryanafournier  jamesokeefeiii when smaller players in a scam are told by federal agents  voterfraud is 5 to 20 years in jail. they start to sing. 
get ready for the opera. 
  trump  maga2020  corruptmedia",-0.8825706946663558,negative,1,biden,1.0
16883,36937,2796128924.0,"probably will be a bloodbath

sasse criticizes  trump, says he fears ‘republican bloodbath’ in town hall recording",-0.6549717551097274,negative,1,biden,0.7681159420289855
16885,36968,1316862031.0,aljazeera  trump chief of staff meadows...,-0.036594903096556664,negative,1,biden,0.6666666666666666
16886,37031,1.2890136855375217e+18,"i'm on the good side
 donthecon  blametrump  trumpcrimefamily  maga  trumpliesamericansdie  realdonaldtrump  gopleader  gopchairwoman  senategop  housegop  senatemajldr  trump  vp  flotus  donaldjtrumpjr  erictrump  ivankatrump",-0.8557311538606882,negative,1,biden,0.84
16887,37033,2493013459.0,trump swiped at treasury sec  mnuchin seemingly blaming him for not delivering a result after weeks of  coronavirus relief talks w speaker  pelosi. both pompeo/mnuchin have served in trump’s cabinet from early on in his term-putting them in the minority of top admin officials.,-0.765038532204926,negative,1,biden,0.7377049180327869
16888,37041,42195974.0,"realdonaldtrump bullshit!

 uspoli 
 trump  trumpvirus
 trumppandemicfailure 
 trumpknewanddidnothing 
 trumpresignnow 
 trumpdeathtoll219k 
 covid19usa  coronavirususa",-0.976421733153984,negative,1,biden,1.0
16889,37091,352431177.0,mike_pence “the first supreme court justice  to be confirmed without bipartisan support since 1869.”  howdoyoulivewiththat  trumplies  trump  gop  realdonaldtrump,-0.9218105664476752,negative,1,biden,0.9310344827586207
16890,37152,138760747.0,".-.
voter fraud hoax

 donaldtrump, the master, provokes
with lies mixed with insults and jokes
..so he appointed a stiff
..like  dni  johnratcliffe
to further his voter fraud hoax.

 voterfraud  traitortrump
 election2020  presidentialdebate
 debate2020",-0.9734239324461669,negative,1,biden,1.0
16892,37190,9.014432722452111e+17,"if you need a reason to reconsider voting for  trump.

here it is

""purge of any cabinet member who has crossed the president, refused to mount investigations he has demanded, or urged him to take a different, more strict tack on the coronavirus response""",-0.6060751676559448,negative,1,biden,0.9285714285714286
16893,37198,111700022.0,us  trump,-0.2019874043762684,negative,1,biden,0.84
16898,37260,107825193.0,"trusting  trump is scared that  lindseygrahamsc will get off his knees &amp; stop grovelling in fealty.

 trumpmeltdown is calling in all favors to disparage the likely dissenters. 

 trumpispathetic",-0.958346210885793,negative,1,biden,0.6842105263157895
16899,37282,17680607.0,"trump attended a church service for the first time this year, aside from his june photo-op, but the church was waving a series of flags that appeared to violate the united states flag code",-0.7002536999061704,negative,1,biden,0.6521739130434783
16900,37284,95052610.0,"deliberate sabotage of the us federal coronavirus response was undertaken to keep  wallstreet afloat, and most importantly support  trump's re-election campaign.  hundreds of thousands of dead americans paid the ultimate price for this monster's depraved ambition...",-0.9722081054933369,negative,1,biden,0.8064516129032258
16901,37299,7.917942504468849e+17,idiot and fool are back. two of the most worthless  trump trash you will ever find. just like trump will put his followers at covid risk for some selfish adulation these idiots will promote it for some attention seeking thrills. this is as bad as it gets for selfish promotion.,-0.9794330208096653,negative,1,biden,1.0
16902,37300,932359200.0,"prunelladisdain  pbh09  craigrozniecki by far! all 3 of my dogs. one of whom, bless her, as dumb as a brick (but unlike  trump, loving, loyal and great company!)

 melania couldn't go with him because she's *done* going anywhere with  liarinchief!

she's meeting with her divorce lawyer 😄😄😄

 trumpcrimefamily",-0.44896117597818375,negative,1,biden,0.8333333333333334
16903,37307,1.1020969833496945e+18,"realdonaldtrump for my brothers &amp; sisters:
with just a few days to go, hear for yourself.
 trump's words, from his mouth.
not the media's. not mine. not last year.
he said it last month.
know what the  racehorsetheory term really means, then decide for yourself.
 eugenics",0.0018548816442489624,positive,-1,biden,0.6666666666666666
16905,37311,90466734.0,"depraved indifference - jared kushner bragged in april  trump was taking ‘the country back from the doctors’ newly released recording reveals

 traitorinchief  removetrump  trumpfascist  trumptraitor  racistpresident  trumplies  russia  realdonaldtrump",-0.9728196815121919,negative,1,biden,1.0
16906,37333,23714644.0,"trump would never tell you that. he likes to lie, he wants people to feel sorry for him",-0.938224206212908,negative,1,biden,0.8666666666666667
16908,37414,280592005.0,"morningmika  realdonaldtrump  donaldtrump does what he does like   maryltrump🇺🇸🙋📖  practicing clinical psychologist said donald mentally ill doesn't want help so prognosis diagnosis incurable narcissistic psychopath  history what person with that illness power can do  jimjongun  putin no restraints
 vote",-0.4082418540492654,negative,1,biden,0.95
16909,37430,2186988817.0,trump ...,-0.7949201604351401,negative,1,biden,0.9
16910,37445,2975657986.0,realdonaldtrump lol ur unhinged  trump,-0.9029597425833344,negative,1,biden,0.8666666666666667
16911,37481,59700745.0,"...because  trump knows you've compromised yourself to the point you'll lose. why should he care? he got what he wanted,  marthamcsally, and he used you up; now you'll lose.  and  trump hates a loser,  senategop.",-0.9751092954538763,negative,1,biden,1.0
16912,37508,8.172103096183644e+17,"this is without a doubt my favorite exchange between a judge and a  trump attorney.

 counteveryvote  countallthevotes",0.9733344140695408,positive,-1,biden,0.8461538461538461
16913,37509,8.179032968033116e+17,"cnn maybe the real problem is too much testing? everyone knows that masks equals  democratic affinities, empathy, communitarianism &amp; good citizenship. all anti  trump values. make america gasp again!",-0.5498150959610939,negative,1,biden,0.5454545454545454
16914,37517,357849201.0,a rare  trump plan that worked as intended.  votehimout  electionday  vote,0.7902380209416151,positive,-1,biden,0.7857142857142857
16915,37561,2162637748.0,"dineshdsouza democrats spent 50 million investigating fake russian election scandal. they shouldn’t have a problem investigating  votercorruption &amp;have already given us a known budget. 🇺🇸
 voterfraud  voterid  trump",-0.7716140234842896,negative,1,biden,1.0
16917,37598,3625214720.0,"i know a lot of you share my emotional strain from 2020,  trump,  covid19 ,  climatechange , etc. and k ow you are being gaslit daily about these things, knowing you're being lied to, and fatigued from fighting for whats right. save, share this. this 1s for you! hang in there!",-0.48852869123220444,negative,1,biden,0.5833333333333334
16918,37602,21144321.0,on the next season of abc  bachelorette 😂 😂 😂 😂  donaldtrump  election2020  msnbc  cnn  foxnews,0.8640267229638994,positive,-1,biden,0.5789473684210527
